# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Mar  9 11:52:19 2021
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
#
pl_name,hostname,disc_facility,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag
Kepler-1232 b,Kepler-1232,Kepler,26.78391830,0.00017860,-0.00017860,0,0.167300,,,0,1.930,0.240,-0.160,0,0.172,0.021,-0.014,0,4.38000,,,0,0.01380,,,0,M-R relationship,0.000000,,,0,14.60,0.48,-0.47,0,523,,,0,0
Kepler-1233 b,Kepler-1233,Kepler,45.12630420,0.00051710,-0.00051710,0,0.263000,,,0,2.600,1.080,-0.390,0,0.232,0.096,-0.035,0,7.27000,,,0,0.02290,,,0,M-R relationship,0.000000,,,0,30.06,2.24,-2.06,0,604,,,0,0
Kepler-1234 b,Kepler-1234,Kepler,11.94014029,0.00008335,-0.00008335,0,0.096000,,,0,2.810,0.160,-0.810,0,0.251,0.014,-0.072,0,8.30000,,,0,0.02610,,,0,M-R relationship,0.000000,,,0,40.12,3.33,-3.04,0,625,,,0,0
Kepler-1235 b,Kepler-1235,Kepler,4.16055856,0.00002789,-0.00002789,0,0.049100,,,0,0.790,0.120,-0.060,0,0.070,0.011,-0.005,0,0.41800,,,0,0.00131,,,0,M-R relationship,0.000000,,,0,265.32,7.12,-6.98,0,985,,,0,0
Kepler-1236 b,Kepler-1236,Kepler,31.05716180,0.00025080,-0.00025080,0,0.180300,,,0,2.140,0.180,-0.220,0,0.191,0.016,-0.020,0,5.22000,,,0,0.01640,,,0,M-R relationship,0.000000,,,0,13.57,1.26,-1.14,0,480,,,0,0
Kepler-1237 b,Kepler-1237,Kepler,84.57332260,0.00064800,-0.00064800,0,0.377800,,,0,2.860,0.390,-0.210,0,0.255,0.035,-0.019,0,8.55000,,,0,0.02690,,,0,M-R relationship,0.000000,,,0,4.04,0.38,-0.34,0,366,,,0,0
Kepler-1238 b,Kepler-1238,Kepler,4.14787559,0.00003447,-0.00003447,0,0.054100,,,0,1.930,0.850,-0.420,0,0.172,0.076,-0.037,0,4.38000,,,0,0.01380,,,0,M-R relationship,0.000000,,,0,1195.20,111.21,-100.15,0,1389,,,0,0
Kepler-1239 b,Kepler-1239,Kepler,5.19104016,0.00002643,-0.00002643,0,0.062500,,,0,2.900,0.370,-0.310,0,0.259,0.033,-0.028,0,8.75000,,,0,0.02750,,,0,M-R relationship,0.000000,,,0,462.91,448.36,-152.69,0,1183,,,0,0
Kepler-124 b,Kepler-124,Kepler,3.41049300,0.00002100,-0.00002100,0,0.039000,,,0,0.730,0.050,-0.050,0,0.065,0.004,-0.004,0,0.31500,,,0,0.00099,,,0,M-R relationship,0.000000,,,0,198.84,5.62,-5.48,0,892,,,0,0
Kepler-124 c,Kepler-124,Kepler,13.82137500,0.00003700,-0.00003700,0,0.100000,,,0,1.750,0.090,-0.090,0,0.156,0.008,-0.008,0,3.71000,,,0,0.01170,,,0,M-R relationship,0.000000,,,0,30.72,0.87,-0.85,0,560,,,0,0
Kepler-124 d,Kepler-124,Kepler,30.95085100,0.00036100,-0.00036100,0,0.170000,,,0,1.110,0.070,-0.070,0,0.099,0.006,-0.006,0,1.41000,,,0,0.00444,,,0,M-R relationship,0.000000,,,0,10.50,0.30,-0.29,0,428,,,0,0
Kepler-1240 b,Kepler-1240,Kepler,4.86638150,0.00002513,-0.00002513,0,0.055700,,,0,1.150,0.200,-0.100,0,0.103,0.018,-0.009,0,1.60000,,,0,0.00505,,,0,M-R relationship,0.000000,,,0,539.13,22.73,-21.78,0,1121,,,0,0
Kepler-1241 b,Kepler-1241,Kepler,18.55257010,0.00010350,-0.00010350,0,0.133600,,,0,2.630,0.210,-0.230,0,0.235,0.019,-0.021,0,7.41000,,,0,0.02330,,,0,M-R relationship,0.000000,,,0,31.46,2.58,-2.35,0,612,,,0,0
Kepler-1242 b,Kepler-1242,Kepler,13.62798432,0.00005714,-0.00005714,0,0.103900,,,0,2.260,0.130,-0.130,0,0.202,0.012,-0.012,0,5.73000,,,0,0.01800,,,0,M-R relationship,0.000000,,,0,29.00,1.45,-1.37,0,639,,,0,0
Kepler-1243 b,Kepler-1243,Kepler,16.83207290,0.00008923,-0.00008923,0,0.125600,,,0,1.750,0.280,-0.170,0,0.156,0.025,-0.015,0,3.71000,,,0,0.01170,,,0,M-R relationship,0.000000,,,0,36.16,1.69,-1.61,0,690,,,0,0
Kepler-1244 b,Kepler-1244,Kepler,3.70428172,0.00001784,-0.00001784,0,0.050200,,,0,1.350,0.630,-0.250,0,0.120,0.056,-0.022,0,2.39000,,,0,0.00752,,,0,M-R relationship,0.000000,,,0,4756.32,240.08,-225.34,0,1839,,,0,0
Kepler-1245 b,Kepler-1245,Kepler,4.35409304,0.00001933,-0.00001933,0,0.048400,,,0,1.440,0.120,-0.100,0,0.128,0.011,-0.009,0,2.67000,,,0,0.00839,,,0,M-R relationship,0.000000,,,0,194.34,9.96,-9.43,0,1043,,,0,0
Kepler-1245 c,Kepler-1245,Kepler,2.93658468,0.00000840,-0.00000840,0,0.037200,,,0,1.440,0.130,-0.080,0,0.128,0.012,-0.007,0,2.67000,,,0,0.00839,,,0,M-R relationship,0.000000,,,0,328.98,16.87,-15.96,0,1190,,,0,0
Kepler-1246 b,Kepler-1246,Kepler,11.32271513,0.00008852,-0.00008852,0,0.084800,,,0,1.360,0.200,-0.220,0,0.121,0.018,-0.020,0,2.42000,,,0,0.00761,,,0,M-R relationship,0.000000,,,0,26.45,1.17,-1.11,0,554,,,0,0
Kepler-1247 b,Kepler-1247,Kepler,13.71220213,0.00006363,-0.00006363,0,0.109100,,,0,2.330,0.210,-0.160,0,0.208,0.019,-0.014,0,6.04000,,,0,0.01900,,,0,M-R relationship,0.000000,,,0,41.47,4.09,-3.67,0,676,,,0,0
Kepler-1248 b,Kepler-1248,Kepler,7.46725407,0.00005302,-0.00005302,0,0.080600,,,0,1.180,0.200,-0.110,0,0.105,0.018,-0.010,0,1.76000,,,0,0.00553,,,0,M-R relationship,0.000000,,,0,271.25,123.26,-53.59,0,1035,,,0,0
Kepler-1249 b,Kepler-1249,Kepler,24.33471270,0.00028860,-0.00028860,0,0.167000,,,0,2.380,0.970,-0.380,0,0.212,0.087,-0.034,0,6.26000,,,0,0.01970,,,0,M-R relationship,0.000000,,,0,98.34,13.48,-11.49,0,647,,,0,0
Kepler-125 b,Kepler-125,Kepler,4.16438900,0.00000300,-0.00000300,0,0.041000,,,0,2.370,0.100,-0.100,0,0.211,0.009,-0.009,0,6.21000,,,0,0.01950,,,0,M-R relationship,0.000000,,,0,33.18,3.38,-3.10,0,590,,,0,0
Kepler-125 c,Kepler-125,Kepler,5.77446400,0.00004700,-0.00004700,0,0.051000,,,0,0.740,0.050,-0.050,0,0.066,0.004,-0.004,0,0.33000,,,0,0.00104,,,0,M-R relationship,0.000000,,,0,16.81,0.94,-0.50,0,529,,,0,0
Kepler-1250 b,Kepler-1250,Kepler,2.60754383,0.00000652,-0.00000652,0,0.039300,,,0,1.920,0.450,-0.170,0,0.171,0.040,-0.015,0,4.35000,,,0,0.01370,,,0,M-R relationship,0.000000,,,0,1866.19,263.81,-223.62,0,1431,,,0,0
Kepler-1251 b,Kepler-1251,Kepler,45.09046430,0.00046300,-0.00046300,0,0.247800,,,0,1.840,0.260,-0.140,0,0.164,0.023,-0.012,0,4.04000,,,0,0.01270,,,0,M-R relationship,0.000000,,,0,13.78,0.87,-0.81,0,487,,,0,0
Kepler-1252 b,Kepler-1252,Kepler,15.05403290,0.00012480,-0.00012480,0,0.107800,,,0,1.670,0.420,-0.230,0,0.149,0.037,-0.021,0,3.43000,,,0,0.01080,,,0,M-R relationship,0.000000,,,0,57.58,2.04,-1.97,0,665,,,0,0
Kepler-1253 b,Kepler-1253,Kepler,68.88619150,0.00052700,-0.00052700,0,0.313300,,,0,1.330,0.180,-0.180,0,0.119,0.016,-0.016,0,2.33000,,,0,0.00733,,,0,M-R relationship,0.000000,,,0,21.62,0.59,-0.58,0,501,,,0,0
Kepler-1254 b,Kepler-1254,Kepler,9.99113313,0.00005610,-0.00005610,0,0.083300,,,0,1.550,0.090,-0.120,0,0.138,0.008,-0.011,0,3.02000,,,0,0.00951,,,0,M-R relationship,0.000000,,,0,33.98,1.60,-1.53,0,660,,,0,0
Kepler-1254 c,Kepler-1254,Kepler,3.60084276,0.00001900,-0.00001900,0,0.042200,,,0,1.300,0.070,-0.120,0,0.116,0.006,-0.011,0,2.24000,,,0,0.00705,,,0,M-R relationship,0.000000,,,0,132.39,6.24,-5.96,0,927,,,0,0
Kepler-1254 d,Kepler-1254,Kepler,5.72717226,0.00002908,-0.00002908,0,0.057500,,,0,1.310,0.090,-0.110,0,0.117,0.008,-0.010,0,2.27000,,,0,0.00714,,,0,M-R relationship,0.000000,,,0,71.31,3.36,-3.21,0,794,,,0,0
Kepler-1255 b,Kepler-1255,Kepler,36.29193360,0.00031560,-0.00031560,0,0.222600,,,0,2.320,0.640,-0.290,0,0.207,0.057,-0.026,0,5.99000,,,0,0.01890,,,0,M-R relationship,0.000000,,,0,39.67,4.70,-4.08,0,694,,,0,0
Kepler-1256 b,Kepler-1256,Kepler,12.41277540,0.00010800,-0.00010800,0,0.106300,,,0,1.490,0.440,-0.220,0,0.133,0.039,-0.020,0,2.83000,,,0,0.00889,,,0,M-R relationship,0.000000,,,0,211.55,7.12,-6.86,0,933,,,0,0
Kepler-1257 b,Kepler-1257,Kepler,2.66831376,0.00000986,-0.00000986,0,0.037600,,,0,1.520,0.180,-0.120,0,0.136,0.016,-0.011,0,2.92000,,,0,0.00920,,,0,M-R relationship,0.000000,,,0,546.91,50.89,-45.80,0,1252,,,0,0
Kepler-1258 b,Kepler-1258,Kepler,0.98494017,0.00000318,-0.00000318,0,0.020100,,,0,0.860,0.130,-0.080,0,0.077,0.012,-0.007,0,0.56600,,,0,0.00178,,,0,M-R relationship,0.000000,,,0,2775.00,95.91,-92.14,0,2335,,,0,0
Kepler-1259 b,Kepler-1259,Kepler,0.66308526,0.00000087,-0.00000087,0,0.014100,,,0,1.430,0.070,-0.100,0,0.128,0.006,-0.009,0,2.63000,,,0,0.00829,,,0,M-R relationship,0.000000,,,0,2460.58,127.93,-121.41,0,1681,,,0,0
Kepler-126 b,Kepler-126,Kepler,10.49571100,0.00002800,-0.00002800,0,0.099000,,,0,1.520,0.100,-0.100,0,0.136,0.009,-0.009,0,2.92000,,,0,0.00920,,,0,M-R relationship,0.070000,0.100000,-0.070000,0,298.09,5.15,-5.07,0,1009,,,0,1
Kepler-126 c,Kepler-126,Kepler,21.86974100,0.00008200,-0.00008200,0,0.162000,,,0,1.580,0.130,-0.130,0,0.141,0.012,-0.012,0,3.12000,,,0,0.00982,,,0,M-R relationship,0.190000,0.180000,-0.190000,0,112.13,1.94,-1.91,0,790,,,0,1
Kepler-126 d,Kepler-126,Kepler,100.28313400,0.00025500,-0.00025500,0,0.448000,,,0,2.500,0.050,-0.050,0,0.223,0.004,-0.004,0,6.80000,,,0,0.02140,,,0,M-R relationship,0.020000,0.090000,-0.020000,0,14.71,0.25,-0.25,0,475,,,0,1
Kepler-1260 b,Kepler-1260,Kepler,19.11877530,0.00016870,-0.00016870,0,0.144400,,,0,1.770,0.510,-0.280,0,0.158,0.045,-0.025,0,3.78000,,,0,0.01190,,,0,M-R relationship,0.000000,,,0,171.93,15.01,-13.50,0,823,,,0,0
Kepler-1261 b,Kepler-1261,Kepler,48.43089910,0.00031440,-0.00031440,0,0.239000,,,0,2.260,0.140,-0.140,0,0.202,0.012,-0.012,0,5.73000,,,0,0.01800,,,0,M-R relationship,0.000000,,,0,4.74,0.30,-0.28,0,396,,,0,0
Kepler-1262 b,Kepler-1262,Kepler,8.67900242,0.00003790,-0.00003790,0,0.083000,,,0,1.820,0.320,-0.170,0,0.162,0.029,-0.015,0,3.97000,,,0,0.01250,,,0,M-R relationship,0.000000,,,0,142.54,9.88,-9.14,0,949,,,0,0
Kepler-1263 b,Kepler-1263,Kepler,4.55139967,0.00002128,-0.00002128,0,0.049900,,,0,1.140,0.280,-0.120,0,0.102,0.025,-0.011,0,1.55000,,,0,0.00489,,,0,M-R relationship,0.000000,,,0,144.81,5.50,-5.28,0,907,,,0,0
Kepler-1264 b,Kepler-1264,Kepler,0.96852602,0.00000233,-0.00000233,0,0.019100,,,0,1.180,0.220,-0.120,0,0.105,0.020,-0.011,0,1.76000,,,0,0.00553,,,0,M-R relationship,0.000000,,,0,2367.80,166.02,-152.94,0,1677,,,0,0
Kepler-1265 b,Kepler-1265,Kepler,6.49441289,0.00002951,-0.00002951,0,0.061200,,,0,1.350,0.070,-0.130,0,0.120,0.006,-0.012,0,2.39000,,,0,0.00752,,,0,M-R relationship,0.000000,,,0,58.15,2.84,-2.69,0,732,,,0,0
Kepler-1266 b,Kepler-1266,Kepler,28.47474800,0.00020450,-0.00020450,0,0.168900,,,0,2.580,0.130,-0.460,0,0.230,0.012,-0.041,0,7.18000,,,0,0.02260,,,0,M-R relationship,0.000000,,,0,10.31,0.78,-0.72,0,489,,,0,0
Kepler-1267 b,Kepler-1267,Kepler,13.03139450,0.00011040,-0.00011040,0,0.105700,,,0,3.010,0.950,-0.450,0,0.269,0.085,-0.040,0,9.32000,,,0,0.02930,,,0,M-R relationship,0.000000,,,0,86.47,8.78,-7.79,0,774,,,0,0
Kepler-1268 b,Kepler-1268,Kepler,40.99039860,0.00048060,-0.00048060,0,0.238300,,,0,2.030,0.670,-0.230,0,0.181,0.060,-0.021,0,4.78000,,,0,0.01500,,,0,M-R relationship,0.000000,,,0,40.65,4.28,-3.78,0,627,,,0,0
Kepler-1269 b,Kepler-1269,Kepler,37.33315360,0.00032100,-0.00032100,0,0.226000,,,0,1.630,0.460,-0.180,0,0.145,0.041,-0.016,0,3.29000,,,0,0.01040,,,0,M-R relationship,0.000000,,,0,69.00,2.92,-2.79,0,657,,,0,0
Kepler-127 b,Kepler-127,Kepler,14.43588900,0.00006300,-0.00006300,0,0.125000,,,0,1.400,0.050,-0.050,0,0.125,0.004,-0.004,0,2.54000,,,0,0.00800,,,0,M-R relationship,0.470000,0.060000,-0.390000,0,159.16,3.69,-3.61,0,884,,,0,0
Kepler-127 c,Kepler-127,Kepler,29.39319500,0.00007300,-0.00007300,0,0.200000,,,0,2.660,0.140,-0.140,0,0.237,0.012,-0.012,0,7.56000,,,0,0.02380,,,0,M-R relationship,0.030000,0.140000,-0.030000,0,61.69,1.43,-1.40,0,698,,,0,1
Kepler-127 d,Kepler-127,Kepler,48.63040800,0.00012800,-0.00012800,0,0.280000,,,0,2.640,0.140,-0.140,0,0.236,0.012,-0.012,0,7.46000,,,0,0.02350,,,0,M-R relationship,0.030000,0.280000,-0.030000,0,31.52,0.73,-0.72,0,590,,,0,0
Kepler-1270 b,Kepler-1270,Kepler,6.03356196,0.00006551,-0.00006551,0,0.066300,,,0,3.320,0.300,-0.650,0,0.296,0.027,-0.058,0,11.00000,,,0,0.03460,,,0,M-R relationship,0.000000,,,0,1217.39,42.34,-40.93,0,1598,,,0,0
Kepler-1271 b,Kepler-1271,Kepler,3.02559550,0.00001160,-0.00001160,0,0.041800,,,0,1.480,0.230,-0.160,0,0.132,0.021,-0.014,0,2.79000,,,0,0.00879,,,0,M-R relationship,0.000000,,,0,975.18,49.17,-46.50,0,1484,,,0,0
Kepler-1272 b,Kepler-1272,Kepler,51.13097040,0.00045140,-0.00045140,0,0.270500,,,0,2.370,0.700,-0.320,0,0.211,0.062,-0.029,0,6.21000,,,0,0.01950,,,0,M-R relationship,0.000000,,,0,34.43,2.26,-2.10,0,542,,,0,0
Kepler-1273 b,Kepler-1273,Kepler,28.62565300,0.00021740,-0.00021740,0,0.185700,,,0,2.490,0.330,-0.190,0,0.222,0.029,-0.017,0,6.76000,,,0,0.02130,,,0,M-R relationship,0.000000,,,0,14.88,1.58,-1.40,0,573,,,0,0
Kepler-1274 b,Kepler-1274,Kepler,6.98152703,0.00006708,-0.00006708,0,0.080600,,,0,1.420,0.100,-0.100,0,0.127,0.009,-0.009,0,2.60000,,,0,0.00819,,,0,M-R relationship,0.000000,,,0,975.81,38.78,-37.18,0,1384,,,0,0
Kepler-1275 b,Kepler-1275,Kepler,3.65691115,0.00001583,-0.00001583,0,0.048800,,,0,1.480,0.650,-0.270,0,0.132,0.058,-0.024,0,2.79000,,,0,0.00879,,,0,M-R relationship,0.000000,,,0,822.48,46.96,-44.02,0,1368,,,0,0
Kepler-1276 b,Kepler-1276,Kepler,12.57200950,0.00010980,-0.00010980,0,0.107200,,,0,1.190,0.200,-0.110,0,0.106,0.018,-0.010,0,1.81000,,,0,0.00570,,,0,M-R relationship,0.000000,,,0,139.77,4.46,-4.33,0,886,,,0,0
Kepler-1277 b,Kepler-1277,Kepler,40.83650120,0.00045860,-0.00045860,0,0.223700,,,0,1.600,0.290,-0.110,0,0.143,0.026,-0.010,0,3.19000,,,0,0.01000,,,0,M-R relationship,0.000000,,,0,12.11,0.37,-0.35,0,496,,,0,0
Kepler-1278 b,Kepler-1278,Kepler,3.23941344,0.00001696,-0.00001696,0,0.041900,,,0,1.010,0.310,-0.120,0,0.090,0.028,-0.011,0,1.01000,,,0,0.00317,,,0,M-R relationship,0.000000,,,0,1314.67,55.74,-53.24,0,1213,,,0,0
Kepler-1279 b,Kepler-1279,Kepler,23.47741010,0.00024450,-0.00024450,0,0.163300,,,0,1.750,0.880,-0.270,0,0.156,0.079,-0.024,0,3.71000,,,0,0.01170,,,0,M-R relationship,0.000000,,,0,190.85,10.13,-9.55,0,738,,,0,0
Kepler-128 b,Kepler-128,Kepler,15.09000000,,,0,0.123100,,,0,1.430,0.090,-0.090,0,0.128,0.008,-0.008,0,0.77000,0.48000,-0.25000,0,0.00242,0.00151,-0.00079,0,Mass,0.000000,,,0,227.40,5.06,-4.96,0,968,,,0,1
Kepler-128 c,Kepler-128,Kepler,22.80400000,,,0,0.162200,,,0,1.340,0.080,-0.080,0,0.120,0.007,-0.007,0,0.90000,0.58000,-0.29000,0,0.00283,0.00182,-0.00091,0,Mass,0.000000,,,0,130.98,2.92,-2.85,0,843,,,0,1
Kepler-1280 b,Kepler-1280,Kepler,66.55790570,0.00077050,-0.00077050,0,0.380000,,,0,1.870,0.830,-0.290,0,0.167,0.074,-0.026,0,4.16000,,,0,0.01310,,,0,M-R relationship,0.000000,,,0,35.29,1.83,-1.73,0,757,,,0,0
Kepler-1281 b,Kepler-1281,Kepler,3.11602791,0.00001300,-0.00001300,0,0.041500,,,0,1.640,0.130,-0.140,0,0.146,0.012,-0.012,0,3.33000,,,0,0.01050,,,0,M-R relationship,0.000000,,,0,375.55,315.68,-92.68,0,1123,,,0,0
Kepler-1282 b,Kepler-1282,Kepler,2.13194651,0.00000687,-0.00000687,0,0.033500,,,0,1.550,0.210,-0.110,0,0.138,0.019,-0.010,0,3.02000,,,0,0.00951,,,0,M-R relationship,0.000000,,,0,672.53,50.73,-46.42,0,1418,,,0,0
Kepler-1283 b,Kepler-1283,Kepler,12.94609780,0.00021850,-0.00021850,0,0.106200,,,0,1.910,0.790,-0.310,0,0.170,0.070,-0.028,0,4.31000,,,0,0.01360,,,0,M-R relationship,0.000000,,,0,80.34,59.91,-22.05,0,764,,,0,0
Kepler-1284 b,Kepler-1284,Kepler,0.66407381,0.00000148,-0.00000148,0,0.014300,,,0,1.210,0.100,-0.070,0,0.108,0.009,-0.006,0,1.92000,,,0,0.00606,,,0,M-R relationship,0.000000,,,0,2190.08,139.02,-129.46,0,1703,,,0,0
Kepler-1285 b,Kepler-1285,Kepler,14.79674580,0.00011340,-0.00011340,0,0.126800,,,0,0.970,0.100,-0.080,0,0.087,0.009,-0.007,0,0.87100,,,0,0.00274,,,0,M-R relationship,0.000000,,,0,181.59,3.42,-3.37,0,874,,,0,0
Kepler-1286 b,Kepler-1286,Kepler,11.25402929,0.00006812,-0.00006812,0,0.099100,,,0,2.150,0.450,-0.180,0,0.192,0.040,-0.016,0,5.27000,,,0,0.01660,,,0,M-R relationship,0.000000,,,0,151.77,11.71,-10.71,0,888,,,0,0
Kepler-1287 b,Kepler-1287,Kepler,11.47685909,0.00006466,-0.00006466,0,0.097600,,,0,1.540,0.220,-0.130,0,0.137,0.020,-0.012,0,2.99000,,,0,0.00940,,,0,M-R relationship,0.000000,,,0,78.16,5.15,-4.79,0,796,,,0,0
Kepler-1288 b,Kepler-1288,Kepler,2.76122421,0.00001477,-0.00001477,0,0.043500,,,0,1.120,0.470,-0.160,0,0.100,0.042,-0.014,0,1.46000,,,0,0.00459,,,0,M-R relationship,0.000000,,,0,3906.36,2880.81,-2913.18,0,2017,,,0,0
Kepler-1289 b,Kepler-1289,Kepler,7.99019627,0.00005083,-0.00005083,0,0.078500,,,0,1.520,0.490,-0.240,0,0.136,0.044,-0.021,0,2.92000,,,0,0.00920,,,0,M-R relationship,0.000000,,,0,223.44,10.98,-10.41,0,1113,,,0,0
Kepler-129 b,Kepler-129,Kepler,15.79186000,0.00006800,-0.00006800,0,0.131000,,,0,2.370,0.210,-0.210,0,0.211,0.019,-0.019,0,6.21000,,,0,0.01950,,,0,M-R relationship,0.010000,0.240000,-0.010000,0,158.31,4.39,-4.27,0,910,,,0,0
Kepler-129 c,Kepler-129,Kepler,82.20017000,0.00068000,-0.00068000,0,0.393000,,,0,2.550,0.100,-0.100,0,0.227,0.009,-0.009,0,7.04000,,,0,0.02210,,,0,M-R relationship,0.200000,0.150000,-0.200000,0,17.55,0.49,-0.47,0,525,,,0,0
Kepler-1290 b,Kepler-1290,Kepler,4.69500134,0.00004206,-0.00004206,0,0.055700,,,0,1.420,0.210,-0.130,0,0.127,0.019,-0.012,0,2.60000,,,0,0.00819,,,0,M-R relationship,0.000000,,,0,443.22,57.86,-49.58,0,1098,,,0,0
Kepler-1291 b,Kepler-1291,Kepler,8.63043276,0.00006731,-0.00006731,0,0.077900,,,0,1.660,0.100,-0.180,0,0.148,0.009,-0.016,0,3.39000,,,0,0.01070,,,0,M-R relationship,0.000000,,,0,62.82,5.03,-4.62,0,739,,,0,0
Kepler-1292 b,Kepler-1292,Kepler,3.27646405,0.00001548,-0.00001548,0,0.044300,,,0,1.820,0.290,-0.140,0,0.162,0.026,-0.012,0,3.97000,,,0,0.01250,,,0,M-R relationship,0.000000,,,0,521.10,83.85,-69.95,0,1195,,,0,0
Kepler-1293 b,Kepler-1293,Kepler,5.57654784,0.00004024,-0.00004024,0,0.065900,,,0,0.970,0.420,-0.150,0,0.087,0.037,-0.013,0,0.87100,,,0,0.00274,,,0,M-R relationship,0.000000,,,0,929.12,33.95,-32.68,0,1183,,,0,0
Kepler-1294 b,Kepler-1294,Kepler,115.68622580,0.00084450,-0.00084450,0,0.468400,,,0,3.190,0.540,-0.310,0,0.285,0.048,-0.028,0,10.30000,,,0,0.03240,,,0,M-R relationship,0.000000,,,0,12.36,1.37,-1.19,0,401,,,0,0
Kepler-1295 b,Kepler-1295,Kepler,3.81371974,0.00002278,-0.00002278,0,0.046400,,,0,1.550,0.200,-0.120,0,0.138,0.018,-0.011,0,3.02000,,,0,0.00951,,,0,M-R relationship,0.000000,,,0,279.94,31.23,-27.45,0,1029,,,0,0
Kepler-1296 b,Kepler-1296,Kepler,8.38398650,0.00008648,-0.00008648,0,0.089600,,,0,0.910,0.090,-0.060,0,0.081,0.008,-0.005,0,0.69300,,,0,0.00218,,,0,M-R relationship,0.000000,,,0,399.01,33.42,-30.21,0,1285,,,0,0
Kepler-1297 b,Kepler-1297,Kepler,1.68189002,0.00001032,-0.00001032,0,0.028300,,,0,0.970,0.160,-0.090,0,0.087,0.014,-0.008,0,0.87100,,,0,0.00274,,,0,M-R relationship,0.000000,,,0,2760.59,183.07,-169.41,0,1790,,,0,0
Kepler-1298 b,Kepler-1298,Kepler,7.12811928,0.00004863,-0.00004863,0,0.082000,,,0,1.310,0.230,-0.230,0,0.117,0.021,-0.021,0,2.27000,,,0,0.00714,,,0,M-R relationship,0.000000,,,0,1003.03,30.13,-29.22,0,1373,,,0,0
